id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15646590,THE BEST PLACE TO BE ON THE OCEAN,100952229,Marat,,Hollywood,25.98914,-80.11808,Entire home/apt,120,30,1,2017-04-23,0.04,1,179
15648743,Private Villa Espagna Oasis at Ft Lauderdale Beach,17641570,Lucas,,Fort Lauderdale,26.13913,-80.14052,Entire home/apt,79,2,75,2019-05-22,2.40,2,172
15648809,Cozy Suite with Swimming Pool!!!,66135789,Ryan,,Plantation,26.10616,-80.23012,Entire home/apt,56,1,143,2019-06-07,4.36,1,213
15649232,BEACHWALK -2102 Ocean 3BED/3BATH,14310639,Enrico,,Hallandale Beach,25.98489,-80.12319,Entire home/apt,349,2,37,2019-05-28,1.22,88,197
15656544,2) Ft Lauderdale 15 min 2 Air Beach & Cruise 1K2Q,90119256,Patrick,,Fort Lauderdale,26.11373,-80.16304,Entire home/apt,146,1,244,2019-06-29,7.84,7,314
15664979,Head West  for  Country Club Living!,20506083,Marcia,,Tamarac,26.18481,-80.22519,Private room,45,30,2,2018-02-06,0.11,1,358
15674108,"Discount at Tropical Retreat, See Stellar Video!",45475327,Jane,,Fort Lauderdale,26.11333,-80.15999,Entire home/apt,285,4,24,2019-05-14,0.81,2,321
15677572,Waterfront Retreat near Beaches,72607362,Albert,,Fort Lauderdale,26.15152,-80.117,Entire home/apt,200,4,11,2019-05-14,0.40,1,180
15702981,Studio Apartment sleeps 2 full kitchen unit 305-2C,101377167,Barbara,,Pompano Beach,26.22937,-80.11274,Entire home/apt,60,2,8,2018-05-13,0.26,4,123
15703402,THE TIDES OCEANFRONT 2/2 ON 9TH FL,2001930,Dmitri,,Hollywood,25.98859,-80.11901,Entire home/apt,215,14,0,,,44,347
15704927,Hollywood One Of The Kind Property.,44100387,Patricia,,Hollywood,26.01499,-80.15087,Entire home/apt,75,3,7,2019-06-18,0.21,5,59
15705832,Comfortable Apartment #111 with Water View close to the Beach,35638629,Mariana,,Hallandale Beach,25.98073,-80.12636,Entire home/apt,60,2,27,2019-05-30,0.86,4,256
15705844,TROPICAL GARDEN APARTMENT JUST 2 BLOCKS TO BEACH,95345600,Janet,,Lauderdale By The Sea,26.18958,-80.0954,Entire home/apt,160,5,7,2019-05-12,0.25,11,255
15706544,3 Br Oceanview apt with Breathtaking Views,5192522,Jesica,,Hallandale Beach,25.98584,-80.11918,Entire home/apt,200,30,2,2018-07-04,0.07,8,348
15707856,Monthly Room Rental Historical Ft Lauderdale Area,7561271,David,,Fort Lauderdale,26.12104,-80.16233,Private room,36,31,41,2019-05-31,1.26,2,54
15715821,TIDES OCEANFRONT 1/1 ON 7TH FLOOR,2001930,Dmitri,,Hollywood,25.98956,-80.11922,Entire home/apt,175,10,0,,,44,364
15717187,TROPICAL PARADISE BY THE SEA - WALK TO BEACH,95345600,Janet,,Fort Lauderdale,26.19166,-80.10274,Entire home/apt,220,7,9,2019-07-01,0.41,11,240
15717198,"Private Apartment, Private Entry Access and patio",101523535,Shimi,,Parkland,26.30305,-80.22604,Entire home/apt,119,2,25,2019-07-06,0.84,1,179
15727048,"Spacious 3/3 with pool, walk to the beach!",9327741,Alexander,,Fort Lauderdale,26.09826,-80.11399,Entire home/apt,133,3,0,,,1,169
15734617,"Include parking, cozy",101664225,Juan C,,Margate,26.22833,-80.20955,Private room,30,2,78,2019-07-03,2.68,2,140
15740190,Amazing unit by the beach,44873527,Keys & Carlos,,Hallandale Beach,25.98601,-80.15766,Entire home/apt,60,31,75,2019-04-01,2.32,5,293
15742456,Studio 4 U,101734103,Damian,,Hollywood,26.0206,-80.13632,Private room,40,1,145,2019-05-14,4.48,2,0
15751347,"PRIVATE ROOM WITH PRIVATE BTH NEXT  NSU, DAVIE, FL",32891646,Jen,,Davie,26.08569,-80.25059,Private room,34,5,4,2019-04-16,0.29,2,134
15751455,Spacious Waterfront Guesthouse,101812920,Caesar,,Wilton Manors,26.15222,-80.14798,Entire home/apt,117,5,6,2019-05-15,0.21,1,222
15751766,"Ocean Front Penthouse Condo, 3 Month Seasonal",85534457,Omar,,Deerfield Beach,26.30945,-80.07728,Entire home/apt,250,90,0,,,1,274
15760119,Pityo 1427,46500623,Peter,,Hollywood,26.01975,-80.13563,Entire home/apt,220,3,51,2019-06-22,1.60,2,10
15767318,Villa #4- Beautiful studio with 2 Queen Beds,37221403,Gustavo,,Fort Lauderdale,26.14535,-80.11339,Private room,80,1,214,2019-06-24,7.05,8,338
15770018,Villa #5- Beautiful studio with 2 Queen Beds,37221403,Gustavo,,Fort Lauderdale,26.1457,-80.1113,Private room,80,1,169,2019-06-23,6.13,8,327
15770206,Villa #6- Beautiful king-size room,37221403,Gustavo,,Fort Lauderdale,26.14561,-80.11116,Private room,80,1,154,2019-06-26,6.22,8,337
15770345,Villa #2- Beautiful studio with 2 Queen Beds,37221403,Gustavo,,Fort Lauderdale,26.14422,-80.11321,Private room,80,1,192,2019-06-06,6.60,8,316
15770446,Villa #8- Beautiful 2bed/1bath Apartment,37221403,Gustavo,,Fort Lauderdale,26.14512,-80.11273,Entire home/apt,120,2,116,2019-06-15,3.91,8,310
15771022,DREAM BEACH HOUSE! 2BR Next to OCEAN & BOARDWALK!,101987548,Nicole,,Hollywood,26.00854,-80.11755,Entire home/apt,200,3,72,2019-07-06,2.34,1,236
15771443,Cozy Bungalo in Fort Lauderdale area,28549507,Tracey & Denis,,Plantation,26.12612,-80.21693,Entire home/apt,100,7,18,2019-05-15,0.70,1,107
15774576,Garden Cottage Bungalow,42428000,Stephanie,,Wilton Manors,26.15809,-80.14083,Entire home/apt,119,3,29,2019-06-16,1.57,1,88
15780351,Luxurious Waterfront Mediterranean Mansion,102065167,Athena,,Fort Lauderdale,26.11641,-80.11985,Entire home/apt,2250,3,3,2019-03-17,0.13,1,270
15786387,Modern Luxury Beach Hotel 1 Bedroom Corner with Views 1001,38781529,Jeffrey,,Fort Lauderdale,26.128,-80.10563,Entire home/apt,116,2,12,2019-05-19,0.39,34,325
15789566,"Las Olas tropical charmer, privacy and comfort",102139523,Judith,,Fort Lauderdale,26.11929,-80.13377,Entire home/apt,99,3,87,2019-07-03,2.74,24,277
15790665,"Quiet and cozy room in Plantation, hi spd int+desk",8185224,Lissette,,Plantation,26.12552,-80.25005,Private room,53,14,11,2019-07-10,0.34,3,339
15798204,Amazing Duplex in Hallandale,20474214,Fabiana,,Hallandale Beach,25.9854,-80.12319,Entire home/apt,275,6,13,2019-05-15,0.42,8,240
15801280,"Gleaming 2 BR, 2 Bath, Private Yard, Near Beaches",49009485,Lynda,,Wilton Manors,26.16112,-80.11902,Entire home/apt,130,5,2,2019-05-25,0.10,2,257
15801859,Very cute clean space to relax,101642499,Sigfredo..Aka Ziggy,,Wilton Manors,26.15939,-80.1495,Private room,60,1,4,2019-02-24,0.13,1,365
15802456,Ray of Sunshine Villa,38781529,Jeffrey,,Fort Lauderdale,26.1048,-80.16332,Entire home/apt,82,2,18,2019-03-23,0.56,34,289
15805039,Fort Lauderdale,68294823,Mark,,Plantation,26.14289,-80.25911,Private room,45,2,181,2019-07-09,5.54,2,46
15816563,THE TIDES OCEANFRONT 2/2 ON 12TH FL,2001930,Dmitri,,Hollywood,25.98751,-80.11864,Entire home/apt,215,7,0,,,44,347
15819518,Waterfront Estate Home East Las Olas Isles,102397728,Ruth,,Fort Lauderdale,26.11852,-80.11866,Private room,125,2,63,2019-05-26,1.98,2,350
15832741,"Vacation Village ""Suite A""",50322883,Alfredo,,Weston,26.12802,-80.37288,Private room,188,7,2,2019-06-04,0.12,3,272
15833239,"Vacation Village Weston FL - ""Suite B""",50322883,Alfredo,,Weston,26.12611,-80.37276,Private room,165,7,2,2017-02-09,0.06,3,0
15833402,"The Best Location in Deerfield Beach, single Home",25965138,Dan,,Deerfield Beach,26.31681,-80.07834,Entire home/apt,275,3,17,2019-06-16,0.64,7,324
15833449,Cozy Home close to the beach,47854311,Anna,,Hollywood,26.00037,-80.13324,Entire home/apt,199,2,9,2019-06-09,0.28,2,16
15844362,"AMAZING 2/2 POOL HOUSE, Close to the Beach",102629051,Jordan,,Hollywood,26.03153,-80.14491,Entire home/apt,95,14,3,2019-03-22,0.13,2,345
15845553,Beautiful large room in our house with deep pool.,1688983,Nicholette,,Wilton Manors,26.15778,-80.15176,Private room,49,1,63,2019-07-06,1.94,5,344
15857812,2 private rooms in our beautiful pool home!,1688983,Nicholette,,Wilton Manors,26.15732,-80.151,Private room,99,2,47,2019-07-08,1.47,5,344
15858556,house near Miami/sawgrass mall/BBT,29212764,Carry,,Sunrise,26.16552,-80.30034,Entire home/apt,150,1,94,2019-07-07,3.04,1,325
15865989,"Come To Paradise, Walk 2 Shops, Restaurants, Beach",102837956,Johnny,,Fort Lauderdale,26.11903,-80.12511,Entire home/apt,850,3,82,2019-06-23,2.63,2,313
15866083,CozyScape Bedroom Available!,85965030,Dj,,Coconut Creek,26.25571,-80.1797,Private room,35,1,39,2019-07-05,1.26,2,90
15869502,Beautiful 1 bedroom full /twin bed priv room/bath.,70150494,Rene,,Plantation,26.11501,-80.2621,Private room,35,2,52,2019-07-07,1.61,1,0
15872267,"Cozy Queen room close to beach, shared bathroom!!",102896700,Mucha,,Pompano Beach,26.23073,-80.11462,Private room,40,1,2,2016-12-05,0.06,1,316
15882090,Waterfront Oasis with secluded Pool,90210391,Neil,,Oakland Park,26.16983,-80.16809,Private room,80,2,38,2018-03-11,1.29,1,89
15882339,Comfortable Room!,63417858,Jose,,Miramar,25.9913,-80.28574,Private room,39,1,135,2019-04-01,4.20,3,176
15886074,The Dunes Bungalow - the heart of Fort Lauderdale!,103016878,Jill And Ron,,Fort Lauderdale,26.14051,-80.1264,Entire home/apt,139,1,106,2019-07-05,3.34,4,345
15889066,2 TWIN OR 1 KING B. OWN ENTRANCE/BATH-3MtoBEACH R3,87107653,Zadith/,,Pompano Beach,26.27774,-80.09757,Private room,47,2,63,2019-04-04,1.99,4,354
15889106,Casa Terra Mar - Beach Club Access & Private Pool!,9443719,Ida Annika,,Pompano Beach,26.21697,-80.09675,Entire home/apt,599,7,4,2019-03-18,0.14,19,354
15889230,2 Bedroom Private Pool House,50489775,Diana,,Pembroke Pines,25.99952,-80.34639,Private room,150,2,23,2019-04-24,0.75,1,180
15889246,New Luxury 3Bdr Condo at Beachwalk,101301047,Emily,,Hollywood,25.98694,-80.12174,Entire home/apt,495,3,46,2019-07-07,1.49,1,325
15895442,Pool guest house.,103097936,Sheila,,Pembroke Pines,26.01579,-80.24127,Entire home/apt,82,2,92,2019-06-11,2.88,1,335
15898987,Guest House/Studio/Apartment,103125160,France,,Dania Beach,26.04182,-80.13947,Entire home/apt,75,5,17,2019-05-28,0.54,1,180
15902229,Deer Creek- Spacious 2 Bed in Great Gold Community,19414765,Lynn,,Deerfield Beach,26.32051,-80.13806,Entire home/apt,140,7,21,2019-06-22,0.67,6,257
15902645,Waterfront Estate Home in Las Olas Isles,102397728,Ruth,,Fort Lauderdale,26.11874,-80.12037,Private room,98,2,76,2019-06-07,2.41,2,341
15903085,Acqua Camino 8,14973726,Tatiana,,Pompano Beach,26.25218,-80.08938,Entire home/apt,199,5,0,,,5,276
15906994,Large Duplex Home Near Hollywood Beach!,97087714,Kathleen,,Dania Beach,26.03797,-80.14431,Entire home/apt,89,30,1,2018-09-20,0.10,5,180
15913164,"""Nice room in house Oakland Park""",103239023,Martin,,Oakland Park,26.17864,-80.13373,Private room,100,1,1,2017-10-31,0.05,2,89
15917754,Hillsboro Beach Condo,103274788,Brad And Caroline,,Hillsboro Beach,26.29537,-80.07901,Entire home/apt,125,10,8,2019-03-28,0.29,1,316
15925366,"Casa Elegante 3/2.5 for 6+ New, Near Everything",17469794,Valerie,,Hollywood,26.00226,-80.13526,Entire home/apt,318,5,8,2019-05-21,0.63,54,327
15928106,"One Mile! from Beach, Las Olas, & Wilton - 1BR/1BA",394991,Chris,,Fort Lauderdale,26.13549,-80.12726,Entire home/apt,85,3,164,2019-07-06,5.06,6,193
15931411,1 bedroom 1KSQ FT Furnished Apt FullKitchen 305#2b,101377167,Barbara,,Pompano Beach,26.22974,-80.1128,Entire home/apt,90,2,21,2018-02-06,0.65,4,123
15931536,2 BR Fully furnished apartment. 317#2,101377167,Barbara,,Pompano Beach,26.22801,-80.11122,Entire home/apt,80,2,11,2017-08-28,0.34,4,123
15935316,4BR Heated Pool Home w/ Tiki Hut in Heart of FLL!,14501987,Andy,,Fort Lauderdale,26.15456,-80.11229,Entire home/apt,286,3,39,2019-07-06,1.27,17,319
15938572,Cozy Private Room + 2 Bikes,44292958,Lara,,Fort Lauderdale,26.14559,-80.15111,Private room,54,2,116,2019-06-19,3.63,1,326
15944361,Cute comfy room in the heart of Ft. Lauderdale,7177574,Christine,,Fort Lauderdale,26.10414,-80.13088,Private room,59,1,396,2019-07-09,12.26,1,286
15955460,Fort Lauderdale Waterfont,884700,Lance,,Fort Lauderdale,26.11714,-80.11351,Entire home/apt,495,3,6,2018-04-29,0.21,3,299
15968462,"The Tides, Amazing Apartment on the beach",103564009,Depto,,Hollywood,25.99135,-80.11748,Entire home/apt,200,2,43,2019-07-05,1.39,1,255
15969173,YOUR HOME AWAY FROM HOME,103721843,Edward,,Pompano Beach,26.2122,-80.10207,Entire home/apt,450,4,5,2019-02-04,0.17,1,247
15971406,Fort Lauderdale Paradise! Walk to Beach & Downtown,884700,Lance,,Fort Lauderdale,26.12129,-80.12093,Entire home/apt,950,3,19,2019-05-20,0.67,3,289
15984397,Key West Style Studio Just steps to the beach,30347538,Andrew,,Fort Lauderdale,26.16268,-80.10232,Private room,130,2,62,2019-05-26,2.01,22,0
15984630,Beautiful Spacious 1/1 - Walk to the beach,73545635,German,,Lauderdale By The Sea,26.19141,-80.09881,Entire home/apt,105,1,41,2019-06-23,1.31,4,288
15990228,"AMAZING PRIVATE 3/3 POOL HOUSE, NEAR THE BEACH",102629051,Jordan,,Hollywood,26.03263,-80.14538,Entire home/apt,145,14,15,2019-04-08,0.49,2,333
15995971,"Near to the Beach. #3, Yellow room",9409984,Rosa,,Fort Lauderdale,26.12533,-80.11458,Private room,80,1,64,2019-06-03,2.04,3,365
15996374,HABITACION EN CASA DE FAMILIA,103968362,Maria,,Pembroke Pines,26.01947,-80.30898,Private room,55,1,18,2018-09-08,0.58,1,316
15996453,Bohemian Rhapsody,94846229,D'Angelo & Sanya,,Fort Lauderdale,26.14465,-80.14739,Private room,85,1,2,2018-03-15,0.12,1,90
15996808,Ft Lauderdale Beach - Prime Location w/ (pool),103972085,(Email hidden by Airbnb),,Fort Lauderdale,26.16223,-80.10044,Entire home/apt,140,30,2,2017-05-14,0.07,1,234
15998358,❤️#3: Close to Beach and Airport,4246703,Matthew,,Fort Lauderdale,26.14045,-80.12837,Entire home/apt,60,1,249,2019-07-09,7.72,25,302
16002025,Beautiful Hallandale Beach Condo - FREE Parking,13955090,Jordy,,Hallandale Beach,25.98794,-80.12651,Entire home/apt,67,2,47,2019-06-24,1.47,1,312
16003719,Magnificent Mediterranean Mansion,136295,Hania,,Fort Lauderdale,26.12773,-80.11851,Entire home/apt,2000,5,1,2018-10-12,0.11,6,364
16004630,"Quiet Neighborhood Home, minutes to the beach",59798820,Mike,,Hollywood,26.00112,-80.13638,Entire home/apt,130,2,94,2019-06-17,2.96,1,331
16015011,BEST BEACH LOCATION BEST AMENITIES Private Luxury,86876633,Barbara,,Fort Lauderdale,26.10867,-80.10588,Entire home/apt,495,3,9,2019-07-06,0.29,3,303
16023976,Pool Bungalow in the Heart of Fort Lauderdale!,103016878,Jill And Ron,,Fort Lauderdale,26.142,-80.12845,Entire home/apt,179,1,118,2019-07-06,3.71,4,237
16029096,Spacious one bed apartment w pool,10669546,Victoria,,Hollywood,26.00524,-80.17748,Entire home/apt,195,7,0,,,1,179
16038567,Beachside Gardens Suites  200 ft from the beach.,82672177,James,,Deerfield Beach,26.31779,-80.07614,Entire home/apt,99,7,6,2019-04-22,0.23,1,144
16041745,Charming 1960’s apt.on water close to WM&Beach,104264681,Gregory,,Oakland Park,26.17017,-80.15089,Entire home/apt,67,2,46,2019-07-06,1.46,7,175
16053351,Luxury Pool Suite w/ Full Private Bath,70367502,Anthony,,Wilton Manors,26.1525,-80.14752,Private room,115,1,15,2019-04-28,0.47,5,90
16054978,Private Quarters 47' Yacht Guest Room/privatebath,104551421,Joseph,,Fort Lauderdale,26.1199,-80.16261,Private room,99,1,10,2019-06-04,0.33,7,365
16055466,It's A Beach Thing,57758642,Bryan,,Oakland Park,26.18749,-80.12519,Entire home/apt,300,3,29,2019-07-07,1.00,6,162
16056011,Floride CONDO de reve sur la mer a louer,89506915,Maurice,,Hallandale Beach,25.97711,-80.11951,Entire home/apt,125,15,1,2017-05-23,0.04,1,0
16063548,3/2 house 3 miles to the beach,93316286,Denitsa,,Oakland Park,26.19063,-80.14078,Entire home/apt,150,1,132,2019-07-01,4.11,4,148
16067034,Piso 15 - Lateral vista al mar y a la bahia,8790381,Natalia,,Hollywood,25.98717,-80.11955,Entire home/apt,125,4,5,2019-03-31,0.35,15,328
16067888,Fort Lauderdales Oasis,884700,Lance,,Fort Lauderdale,26.14394,-80.1381,Entire home/apt,135,2,19,2018-07-03,0.59,3,362
16068131,CABANA LODGE 1 @ OASIS,43304588,Hector,,Fort Lauderdale,26.10859,-80.13599,Private room,149,1,2,2017-10-29,0.07,4,365
16069642,View of Heated Pool! Private Full Bath & Entrance,70367502,Anthony,,Wilton Manors,26.15388,-80.14772,Private room,95,1,46,2019-04-01,1.44,5,93
16070605,Palm Room with Full Private Bath! Heated Pool!,70367502,Anthony,,Fort Lauderdale,26.15176,-80.14828,Private room,95,1,66,2019-05-25,2.06,5,90
16070909,1 Bedroom Apartment King Suite-Beautiful Hollywood,50006959,Jacqueline,,Hollywood,26.00955,-80.19389,Private room,79,1,4,2017-01-29,0.13,17,95
16070985,Bright Cottage with great location,52814121,Andrea,,Fort Lauderdale,26.09332,-80.15464,Entire home/apt,67,1,283,2019-06-27,8.92,1,167
16072073,Luxury Room w/ Private Full Bath! Heated Pool!,70367502,Anthony,,Fort Lauderdale,26.15163,-80.1484,Private room,95,1,35,2019-04-04,1.14,5,90
16079729,Lovely Lakeside Lofted-Townhouse,104784374,Herma,,Tamarac,26.20005,-80.23033,Entire home/apt,152,3,99,2019-05-31,3.16,1,11
16081176,Private Wilton Manors Apartment w/Private Entry,8688650,Bill,,Wilton Manors,26.15558,-80.14306,Entire home/apt,98,2,49,2019-03-30,1.59,1,131
16086360,Found!  Entire apartment in a great location!!!,48000125,Gregory,,Pompano Beach,26.23189,-80.11902,Entire home/apt,94,3,23,2019-07-01,1.50,6,97
16098008,Paradise in Ft. Lauderdale with heated pool!!!,104933394,Marc,,Fort Lauderdale,26.14065,-80.15497,Entire home/apt,199,3,19,2019-04-20,0.62,1,364
16098016,Private Guesthouse in Victoria Park,21464390,Andrew,,Fort Lauderdale,26.12317,-80.12506,Entire home/apt,135,3,12,2019-04-15,0.39,1,177
16099024,2 bedroom Furnished Apartment Full Kitchen 317#1,101377167,Barbara,,Pompano Beach,26.2274,-80.11257,Entire home/apt,80,2,11,2018-05-14,0.35,4,123
16102759,Town house in a gated community,104978513,Anton,,Hollywood,26.00084,-80.11949,Entire home/apt,266,90,0,,,1,173
16106490,WILTON MANORS 4 BED / 5 BATH & Private Heated Pool,70367502,Anthony,,Wilton Manors,26.15364,-80.14698,Entire home/apt,395,2,50,2019-07-07,1.78,5,320
16111554,Decadent Compound II - 10 Bedroom/9 Bathrooms,2609518,Bram,,Hollywood,26.0084,-80.15435,Entire home/apt,1900,2,0,,,8,273
16111974,Cozy 1 bed/1 bath,105050481,Tammy,,Tamarac,26.19823,-80.27405,Private room,31,1,66,2019-06-30,4.84,1,129
16129738,Poolside Pied a Terre,57414616,John,,Fort Lauderdale,26.10634,-80.13241,Entire home/apt,74,6,19,2019-04-15,0.69,5,124
16130922,"Near the Beach. #2, Ocean room",9409984,Rosa,,Fort Lauderdale,26.12733,-80.11557,Private room,90,2,33,2019-04-27,1.05,3,363
16132948,"EXTRAORDINARYBeach Resort, location, amenities BIG",86876633,Barbara,,Fort Lauderdale,26.10714,-80.10736,Entire home/apt,395,3,24,2019-06-09,0.82,3,298
16139659,Piano House on the Water (Las Olas),48151099,Karen,,Fort Lauderdale,26.12713,-80.12229,Entire home/apt,230,2,45,2019-06-28,1.46,7,173
16155749,Large studio Hollywood Beach - ONE MONTH RENTALS,21922944,Mia,,Hollywood,25.99407,-80.11711,Entire home/apt,80,30,1,2019-01-22,0.17,1,251
16160007,Oceanview Condo with Balcony! Hallandale-Hollywood,105478584,Nicky,,Hollywood,25.99013,-80.12013,Entire home/apt,147,28,4,2019-05-02,0.16,1,245
16165824,"Modern 4BR w/ Pool - Walk to Beach, Watersports",104693659,TurnKey Vacation Rentals,,Pompano Beach,26.25022,-80.08707,Entire home/apt,199,2,21,2019-06-26,0.69,52,324
16169480,Between Ft. Laud. & Miami. The best of both!,105550230,David,,Hollywood,26.01554,-80.15531,Entire home/apt,47,3,75,2019-06-30,2.75,1,2
16171907,LUXURY 3 BR- Heated Pool and Spa!  Beaches/Port!,61569740,"Lance, Katie & Jell",,Hollywood,26.01148,-80.13896,Entire home/apt,323,2,98,2019-07-13,3.12,3,319
16174034,Private room with shared bathroom with one tenant.,103163530,Sonia,,Coral Springs,26.23684,-80.29479,Private room,50,2,7,2018-02-09,0.23,1,365
16180295,4/4 Paradise in Florida  - 1.5 miles from Beach,73024783,Sylvie,,Hollywood,25.99827,-80.14016,Entire home/apt,315,5,39,2019-06-17,1.26,3,322
16190071,Beautiful Beach Townhome,105723867,Elvera,,Pompano Beach,26.23117,-80.09077,Entire home/apt,239,2,20,2019-07-05,0.65,1,279
16193647,"1BR Condo close to Beach, Shopping & Dining",26650418,Active,,Fort Lauderdale,26.13643,-80.10409,Entire home/apt,158,5,6,2019-02-17,0.19,2,0
16194089,Tropical Masterpiece featured in movies,136295,Hania,,Fort Lauderdale,26.12293,-80.11439,Entire home/apt,1190,7,1,2017-05-14,0.04,6,364
16194517,Pool & Lake Home Modern & Contemporary Sleeps 12,37940341,Stephen,,Pembroke Pines,26.0267,-80.28831,Entire home/apt,201,2,56,2019-06-18,1.82,1,318
16201553,LUXURY BEACH HOME ~ HUGE 2BR/2BTH *SPECIAL DEAL*,90872628,Lary,,Hollywood,26.00652,-80.13202,Entire home/apt,150,2,38,2019-05-18,1.22,1,72
16202453,BTSVV LUNA-PRIVATE POOL-PRIVATE BEACH ENTRANCE,42613715,By The Sea Vacation Villas,,Lauderdale By The Sea,26.21884,-80.09541,Entire home/apt,299,7,24,2019-07-12,0.87,27,233
16203338,Parkland Queen Size Bed  Share Bath,105833108,Tom,,Parkland,26.31142,-80.21927,Private room,39,1,113,2019-07-13,3.66,4,359
16203407,3 room private suite with kitchenette near beach,32502523,Vanessa,,Hollywood,26.00706,-80.13722,Entire home/apt,129,2,11,2019-04-14,0.38,3,90
16204155,BeachWalk Apartment  2 Bedrooms 2 Baths,95908526,Beach Resort,,Hollywood,25.98669,-80.12181,Entire home/apt,170,2,7,2019-05-13,0.22,9,167
16206321,Comfy bed!!! Hostel Style,103610385,David,,Hollywood,25.99908,-80.14887,Shared room,20,1,111,2019-06-28,3.51,12,0
16212479,Spacious and Sparkling Clean- Central Location,15651087,Audrey,,Pembroke Pines,26.01565,-80.24117,Private room,45,3,48,2019-03-30,1.54,1,176
